总价(万),单价(元/平米),房型,楼层,朝向,户型结构,装修情况,总面积,建造时间,小区名称,地区,是否有电梯,建筑结构,梯户比例,total_price,unit_price,total_area,build_year,community,district,room_cnt,hall_cnt,toilet_cnt,floor_level,floor_code,direction_clean,is_south_facing,decoration_type,decoration_score,area_range,house_age,age_range,price_level,elevator_num,household_num,density,is_valid
80.0,6268,3室2厅2卫,中楼层,南北,平层,其他,127.65,2014,楚天世纪城,长沙县,有,钢混结构,两梯九户,80.0,6268,127.65,2014,楚天世纪城,长沙县,3,2,2,中楼层,2,南北通透,1,其他,0,中户型(90-144㎡),12,老房(11-20年),豪宅,,,,1
90.0,9575,3室2厅1卫,中楼层,南北,平层,毛坯,94.0,2013,明发阅江悦府,望城,有,钢混结构,两梯四户,90.0,9575,94.0,2013,明发阅江悦府,望城,3,2,1,中楼层,2,南北通透,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
67.0,5974,3室2厅2卫,高楼层,南,平层,精装,112.16,2013,普瑞斯堡,望城,有,钢混结构,其他,67.0,5974,112.16,2013,普瑞斯堡,望城,3,2,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
46.0,9955,2室2厅1卫,中楼层,南,平层,其他,46.21,2016,印山蓝色海岸,长沙县,有,钢混结构,两梯六户,46.0,9955,46.21,2016,印山蓝色海岸,长沙县,2,2,1,中楼层,2,正南,1,其他,0,小户型(<90㎡),10,次新房(6-10年),豪宅,,,,1
90.0,9896,3室2厅1卫,低楼层,南,平层,简装,90.95,2013,碧水春城,天心,有,钢混结构,两梯四户,90.0,9896,90.95,2013,碧水春城,天心,3,2,1,低楼层,1,正南,1,简装,2,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
315.0,25404,3室2厅2卫,低楼层,西南,平层,其他,124.0,2013,瀚江府,开福,有,钢混结构,三梯四户,315.0,25404,124.0,2013,瀚江府,开福,3,2,2,低楼层,1,西南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,3.0,4.0,1.3333333333333333,1
103.8,11027,3室1厅2卫,高楼层,南,平层,其他,94.14,2013,中建芙蓉嘉苑,天心,有,钢混结构,两梯八户,103.8,11027,94.14,2013,中建芙蓉嘉苑,天心,3,1,2,高楼层,3,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
80.0,8362,3室1厅1卫,中楼层,南,平层,其他,95.68,2013,中海国际社区一期,岳麓,有,钢混结构,两梯四户,80.0,8362,95.68,2013,中海国际社区一期,岳麓,3,1,1,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
46.0,8772,1室1厅1卫,高楼层,南,平层,简装,52.44,2013,中天广场,芙蓉,有,钢混结构,五梯十七户,46.0,8772,52.44,2013,中天广场,芙蓉,1,1,1,高楼层,3,正南,1,简装,2,小户型(<90㎡),13,老房(11-20年),豪宅,5.0,17.0,3.4,1
110.0,9673,3室2厅1卫,中楼层,南,平层,其他,113.72,2010,中江佳境天成,雨花,有,钢混结构,两梯八户,110.0,9673,113.72,2010,中江佳境天成,雨花,3,2,1,中楼层,2,正南,1,其他,0,中户型(90-144㎡),16,老房(11-20年),豪宅,,,,1
93.0,9550,2室2厅1卫,高楼层,南,平层,精装,97.39,2013,德思勤城市广场,雨花,有,钢混结构,三梯十户,93.0,9550,97.39,2013,德思勤城市广场,雨花,2,2,1,高楼层,3,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,3.0,10.0,3.3333333333333335,1
72.0,6546,3室2厅1卫,高楼层,南北,平层,其他,110.0,2013,金地自在城,望城,有,钢混结构,其他,72.0,6546,110.0,2013,金地自在城,望城,3,2,1,高楼层,3,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
68.0,8168,2室2厅1卫,中楼层,南,平层,精装,83.26,2013,枫华府第,岳麓,有,钢混结构,其他,68.0,8168,83.26,2013,枫华府第,岳麓,2,2,1,中楼层,2,正南,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
128.0,11269,3室2厅2卫,低楼层,南,平层,其他,113.59,2013,兴威帕克水岸,天心,有,钢混结构,两梯四户,128.0,11269,113.59,2013,兴威帕克水岸,天心,3,2,2,低楼层,1,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
78.0,6363,4室2厅2卫,高楼层,南,平层,毛坯,122.6,2013,绿地香树花城,望城,有,钢混结构,其他,78.0,6363,122.6,2013,绿地香树花城,望城,4,2,2,高楼层,3,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
100.0,10486,3室2厅1卫,中楼层,南,平层,其他,95.37,2013,江山帝景哈佛,岳麓,有,钢混结构,两梯四户,100.0,10486,95.37,2013,江山帝景哈佛,岳麓,3,2,1,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
65.0,5624,4室2厅2卫,中楼层,东,平层,其他,115.59,2014,富基世纪公园,望城,有,钢混结构,两梯四户,65.0,5624,115.59,2014,富基世纪公园,望城,4,2,2,中楼层,2,东,0,其他,0,中户型(90-144㎡),12,老房(11-20年),豪宅,,,,1
105.0,10848,3室2厅2卫,高楼层,南,平层,毛坯,96.8,2013,汉唐世家,岳麓,有,钢混结构,其他,105.0,10848,96.8,2013,汉唐世家,岳麓,3,2,2,高楼层,3,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
98.0,7707,4室2厅2卫,中楼层,南北,平层,精装,127.16,2013,君城,宁乡,有,钢混结构,两梯三户,98.0,7707,127.16,2013,君城,宁乡,4,2,2,中楼层,2,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
62.0,8267,2室1厅1卫,中楼层,南北,平层,精装,75.0,2005,江南公寓,岳麓,有,钢混结构,其他,62.0,8267,75.0,2005,江南公寓,岳麓,2,1,1,中楼层,2,南北通透,1,精装,3,小户型(<90㎡),21,老旧房(>20年),豪宅,,,,1
305.0,17499,4室2厅1卫,中楼层,西,平层,精装,174.3,2013,保利中环广场,芙蓉,有,钢混结构,其他,305.0,17499,174.3,2013,保利中环广场,芙蓉,4,2,1,中楼层,2,西,0,精装,3,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
195.0,15072,4室2厅2卫,高楼层,东南,平层,其他,129.38,2013,中建钰和城,天心,有,钢混结构,两梯四户,195.0,15072,129.38,2013,中建钰和城,天心,4,2,2,高楼层,3,东南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
125.0,10960,3室2厅2卫,高楼层,南北,平层,精装,114.06,2016,恒大江湾,芙蓉,有,钢混结构,两梯三户,125.0,10960,114.06,2016,恒大江湾,芙蓉,3,2,2,高楼层,3,南北通透,1,精装,3,中户型(90-144㎡),10,次新房(6-10年),豪宅,,,,1
166.0,9462,4室2厅2卫,中楼层,南北,平层,毛坯,175.44,2012,天园假日,芙蓉,有,钢混结构,其他,166.0,9462,175.44,2012,天园假日,芙蓉,4,2,2,中楼层,2,南北通透,1,毛坯,1,大户型(>144㎡),14,老房(11-20年),豪宅,,,,1
125.0,10268,3室2厅2卫,中楼层,东,平层,其他,121.74,2012,中交中央公园,芙蓉,有,钢混结构,两梯四户,125.0,10268,121.74,2012,中交中央公园,芙蓉,3,2,2,中楼层,2,东,0,其他,0,中户型(90-144㎡),14,老房(11-20年),豪宅,,,,1
270.0,30406,3室2厅1卫,低楼层,南,平层,精装,88.8,2011,旭辉藏郡,岳麓,有,钢混结构,两梯四户,270.0,30406,88.8,2011,旭辉藏郡,岳麓,3,2,1,低楼层,1,正南,1,精装,3,小户型(<90㎡),15,老房(11-20年),学区房,,,,1
93.0,11637,2室1厅1卫,低楼层,南,平层,精装,79.92,2013,百纳公寓,芙蓉,有,钢混结构,两梯六户,93.0,11637,79.92,2013,百纳公寓,芙蓉,2,1,1,低楼层,1,正南,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
165.0,11460,4室2厅2卫,中楼层,南北,平层,其他,143.98,2013,美的梧桐庄园,天心,有,钢混结构,其他,165.0,11460,143.98,2013,美的梧桐庄园,天心,4,2,2,中楼层,2,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
118.0,10006,3室2厅2卫,高楼层,南,平层,毛坯,117.93,2013,阳光城尚东湾,雨花,有,钢混结构,其他,118.0,10006,117.93,2013,阳光城尚东湾,雨花,3,2,2,高楼层,3,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
115.0,9752,3室2厅2卫,中楼层,南北,平层,毛坯,117.93,2013,阳光城尚东湾悦江府,雨花,有,钢混结构,两梯四户,115.0,9752,117.93,2013,阳光城尚东湾悦江府,雨花,3,2,2,中楼层,2,南北通透,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
74.8,7568,3室2厅1卫,高楼层,南北,平层,精装,98.85,2017,中国铁建国际城,长沙县,有,钢混结构,两梯四户,74.8,7568,98.85,2017,中国铁建国际城,长沙县,3,2,1,高楼层,3,南北通透,1,精装,3,中户型(90-144㎡),9,次新房(6-10年),豪宅,,,,1
96.0,10268,3室2厅2卫,中楼层,东南,平层,其他,93.5,2013,凯通国际城,芙蓉,有,钢混结构,两梯六户,96.0,10268,93.5,2013,凯通国际城,芙蓉,3,2,2,中楼层,2,东南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
75.0,8633,2室2厅1卫,低楼层,南,平层,其他,86.88,2019,钱隆世家,开福,有,钢混结构,两梯四户,75.0,8633,86.88,2019,钱隆世家,开福,2,2,1,低楼层,1,正南,1,其他,0,小户型(<90㎡),7,次新房(6-10年),豪宅,,,,1
130.0,11555,3室2厅2卫,低楼层,南北,平层,精装,112.51,2013,鑫苑芙蓉鑫家,芙蓉,有,钢混结构,其他,130.0,11555,112.51,2013,鑫苑芙蓉鑫家,芙蓉,3,2,2,低楼层,1,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
246.0,17038,4室2厅2卫,低楼层,南北,平层,毛坯,144.39,2013,鑫远香缇雅苑,天心,有,钢混结构,其他,246.0,17038,144.39,2013,鑫远香缇雅苑,天心,4,2,2,低楼层,1,南北通透,1,毛坯,1,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
98.0,9050,3室2厅2卫,中楼层,南,平层,精装,108.29,2013,星月绿洲,望城,有,钢混结构,两梯四户,98.0,9050,108.29,2013,星月绿洲,望城,3,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
120.0,9810,4室2厅2卫,高楼层,南北,平层,其他,122.33,2013,中豪城南时代,雨花,有,钢混结构,两梯四户,120.0,9810,122.33,2013,中豪城南时代,雨花,4,2,2,高楼层,3,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
79.0,8592,3室2厅2卫,低楼层,南,平层,精装,91.95,2013,枫华府第,岳麓,有,钢混结构,其他,79.0,8592,91.95,2013,枫华府第,岳麓,3,2,2,低楼层,1,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
150.0,11376,3室2厅2卫,中楼层,南,平层,精装,131.86,2014,双湾国际,开福,有,钢混结构,两梯三户,150.0,11376,131.86,2014,双湾国际,开福,3,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),12,老房(11-20年),豪宅,,,,1
46.0,8771,1室1厅1卫,高楼层,南,平层,简装,52.45,2013,中天广场,芙蓉,有,钢混结构,五梯十七户,46.0,8771,52.45,2013,中天广场,芙蓉,1,1,1,高楼层,3,正南,1,简装,2,小户型(<90㎡),13,老房(11-20年),豪宅,5.0,17.0,3.4,1
42.0,8685,1室1厅1卫,中楼层,南,平层,精装,48.36,2011,融科檀香山,雨花,有,钢混结构,四梯二十户,42.0,8685,48.36,2011,融科檀香山,雨花,1,1,1,中楼层,2,正南,1,精装,3,小户型(<90㎡),15,老房(11-20年),豪宅,4.0,20.0,5.0,1
65.0,7220,2室1厅1卫,高楼层,南,平层,其他,90.04,2013,中海国际社区四期,岳麓,有,钢混结构,两梯四户,65.0,7220,90.04,2013,中海国际社区四期,岳麓,2,1,1,高楼层,3,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
55.8,4394,4室2厅2卫,中楼层,南北,平层,毛坯,127.0,2013,宁乡美的城,宁乡,有,未知结构,两梯四户,55.8,4394,127.0,2013,宁乡美的城,宁乡,4,2,2,中楼层,2,南北通透,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
88.0,11590,2室2厅1卫,高楼层,南北,平层,毛坯,75.93,2013,新里程潇湘名城,雨花,有,钢混结构,其他,88.0,11590,75.93,2013,新里程潇湘名城,雨花,2,2,1,高楼层,3,南北通透,1,毛坯,1,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
68.0,5972,3室2厅2卫,中楼层,南北,平层,其他,113.88,2011,方略潇邦,长沙县,有,钢混结构,两梯五户,68.0,5972,113.88,2011,方略潇邦,长沙县,3,2,2,中楼层,2,南北通透,1,其他,0,中户型(90-144㎡),15,老房(11-20年),豪宅,,,,1
65.0,6421,3室2厅2卫,高楼层,东南,平层,毛坯,101.24,2013,华润桃源里,望城,有,混合结构,两梯两户,65.0,6421,101.24,2013,华润桃源里,望城,3,2,2,高楼层,3,东南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
103.0,9967,3室2厅1卫,低楼层,南,平层,其他,103.35,2013,颐兴家园,雨花,有,钢混结构,两梯四户,103.0,9967,103.35,2013,颐兴家园,雨花,3,2,1,低楼层,1,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
96.0,10019,3室2厅1卫,高楼层,南北,平层,其他,95.82,2011,世方水岸,开福,有,钢混结构,两梯三户,96.0,10019,95.82,2011,世方水岸,开福,3,2,1,高楼层,3,南北通透,1,其他,0,中户型(90-144㎡),15,老房(11-20年),豪宅,,,,1
157.8,11962,3室2厅2卫,中楼层,南,平层,精装,131.92,2013,欧洲城,天心,有,钢混结构,两梯五户,157.8,11962,131.92,2013,欧洲城,天心,3,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
136.5,10379,4室2厅2卫,中楼层,南,平层,精装,131.52,2013,万润·滨江天著,望城,有,框架结构,两梯四户,136.5,10379,131.52,2013,万润·滨江天著,望城,4,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
175.0,15180,3室2厅2卫,中楼层,南,平层,其他,115.29,2013,绿地V岛,开福,有,钢混结构,其他,175.0,15180,115.29,2013,绿地V岛,开福,3,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
79.0,8769,2室1厅1卫,中楼层,南,平层,其他,90.1,2013,四方嘉丽,开福,有,钢混结构,三梯八户,79.0,8769,90.1,2013,四方嘉丽,开福,2,1,1,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,3.0,8.0,2.6666666666666665,1
146.8,11797,4室2厅2卫,高楼层,南,平层,精装,124.44,2013,辉煌国际城二期,芙蓉,有,框架结构,四梯四户,146.8,11797,124.44,2013,辉煌国际城二期,芙蓉,4,2,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,4.0,4.0,1.0,1
68.0,7121,2室2厅1卫,低楼层,南北,平层,其他,95.5,2005,山水英伦庄园,岳麓,有,钢混结构,其他,68.0,7121,95.5,2005,山水英伦庄园,岳麓,2,2,1,低楼层,1,南北通透,1,其他,0,中户型(90-144㎡),21,老旧房(>20年),豪宅,,,,1
45.0,4946,2室1厅1卫,中楼层,南,平层,其他,91.0,2006,创业乐园,长沙县,有,钢混结构,其他,45.0,4946,91.0,2006,创业乐园,长沙县,2,1,1,中楼层,2,正南,1,其他,0,中户型(90-144㎡),20,老房(11-20年),豪宅,,,,1
59.0,6600,3室2厅1卫,低楼层,南,平层,其他,89.4,2013,橄榄城,长沙县,有,钢混结构,两梯十六户,59.0,6600,89.4,2013,橄榄城,长沙县,3,2,1,低楼层,1,正南,1,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
50.0,8200,2室1厅1卫,中楼层,南,平层,简装,60.98,2013,湖南艺术职业学院职工宿舍楼,岳麓,有,钢混结构,其他,50.0,8200,60.98,2013,湖南艺术职业学院职工宿舍楼,岳麓,2,1,1,中楼层,2,正南,1,简装,2,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
130.0,10354,4室2厅2卫,中楼层,南,平层,精装,125.56,2019,保利香槟国际,长沙县,有,钢混结构,两梯四户,130.0,10354,125.56,2019,保利香槟国际,长沙县,4,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),7,次新房(6-10年),豪宅,,,,1
66.0,5397,4室2厅2卫,低楼层,南,平层,毛坯,122.3,2013,绿地香树花城,望城,有,钢混结构,两梯四户,66.0,5397,122.3,2013,绿地香树花城,望城,4,2,2,低楼层,1,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
105.0,8474,3室2厅2卫,中楼层,南北,平层,其他,123.92,2013,湖山赋,开福,有,钢混结构,两梯四户,105.0,8474,123.92,2013,湖山赋,开福,3,2,2,中楼层,2,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
65.0,8025,2室2厅1卫,中楼层,南北,平层,精装,81.0,2013,未来康桥长郡,长沙县,有,钢混结构,两梯四户,65.0,8025,81.0,2013,未来康桥长郡,长沙县,2,2,1,中楼层,2,南北通透,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
35.0,8479,1室1厅1卫,高楼层,南北,平层,其他,41.28,2009,锦湘国际星城三期,雨花,有,钢混结构,两梯五户,35.0,8479,41.28,2009,锦湘国际星城三期,雨花,1,1,1,高楼层,3,南北通透,1,其他,0,小户型(<90㎡),17,老房(11-20年),豪宅,,,,1
68.6,6071,3室2厅2卫,低楼层,南,平层,精装,113.0,2011,三景国际,长沙县,有,钢混结构,两梯四户,68.6,6071,113.0,2011,三景国际,长沙县,3,2,2,低楼层,1,正南,1,精装,3,中户型(90-144㎡),15,老房(11-20年),豪宅,,,,1
156.0,11373,3室2厅2卫,中楼层,东南南,平层,精装,137.17,2021,五矿万境蓝山,天心,有,钢混结构,两梯两户,156.0,11373,137.17,2021,五矿万境蓝山,天心,3,2,2,中楼层,2,东南,1,精装,3,中户型(90-144㎡),5,新房(0-5年),豪宅,,,,1
115.0,13328,3室2厅1卫,高楼层,东南,平层,其他,86.29,2010,北京御园,岳麓,有,钢混结构,两梯三户,115.0,13328,86.29,2010,北京御园,岳麓,3,2,1,高楼层,3,东南,1,其他,0,小户型(<90㎡),16,老房(11-20年),豪宅,,,,1
54.8,6174,2室2厅1卫,中楼层,南北,平层,其他,88.77,2002,三湘小区,雨花,有,钢混结构,其他,54.8,6174,88.77,2002,三湘小区,雨花,2,2,1,中楼层,2,南北通透,1,其他,0,小户型(<90㎡),24,老旧房(>20年),豪宅,,,,1
148.0,11482,3室2厅2卫,低楼层,南,平层,毛坯,128.9,2013,建工·象山国际,岳麓,有,钢混结构,其他,148.0,11482,128.9,2013,建工·象山国际,岳麓,3,2,2,低楼层,1,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
14.0,4240,1室1厅1卫,高楼层,西,平层,其他,33.02,2011,尚都花园城,长沙县,有,钢混结构,两梯五户,14.0,4240,33.02,2011,尚都花园城,长沙县,1,1,1,高楼层,3,西,0,其他,0,小户型(<90㎡),15,老房(11-20年),豪宅,,,,1
140.0,11348,3室2厅2卫,中楼层,南北,平层,其他,123.37,2009,世纪城豪江苑,开福,有,钢混结构,两梯四户,140.0,11348,123.37,2009,世纪城豪江苑,开福,3,2,2,中楼层,2,南北通透,1,其他,0,中户型(90-144㎡),17,老房(11-20年),豪宅,,,,1
145.0,15127,3室2厅1卫,高楼层,南,平层,精装,95.86,2016,当代滨江MOMA,岳麓,有,钢混结构,两梯三户,145.0,15127,95.86,2016,当代滨江MOMA,岳麓,3,2,1,高楼层,3,正南,1,精装,3,中户型(90-144㎡),10,次新房(6-10年),豪宅,,,,1
129.0,9021,4室2厅2卫,高楼层,南,平层,毛坯,143.0,2013,旭辉美的东樾城,长沙县,有,钢混结构,其他,129.0,9021,143.0,2013,旭辉美的东樾城,长沙县,4,2,2,高楼层,3,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
136.8,9703,5室2厅2卫,中楼层,南北,平层,毛坯,141.0,2013,明发阅江悦府,望城,有,钢混结构,两梯四户,136.8,9703,141.0,2013,明发阅江悦府,望城,5,2,2,中楼层,2,南北通透,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
93.0,8780,3室2厅2卫,高楼层,南,平层,精装,105.93,2019,保利香槟国际,长沙县,有,钢混结构,两梯四户,93.0,8780,105.93,2019,保利香槟国际,长沙县,3,2,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),7,次新房(6-10年),豪宅,,,,1
135.0,13142,3室1厅2卫,高楼层,南,平层,精装,102.73,2014,双湾国际,开福,有,钢混结构,两梯四户,135.0,13142,102.73,2014,双湾国际,开福,3,1,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),12,老房(11-20年),豪宅,,,,1
63.0,4375,3室2厅1卫,中楼层,东南南,平层,其他,144.0,2013,上居壹品,望城,有,钢混结构,其他,63.0,4375,144.0,2013,上居壹品,望城,3,2,1,中楼层,2,东南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
120.0,9912,3室2厅2卫,中楼层,南,平层,其他,121.07,2013,恒大文化旅游城B区,岳麓,有,框架结构,两梯八户,120.0,9912,121.07,2013,恒大文化旅游城B区,岳麓,3,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
128.0,8907,4室2厅2卫,中楼层,南北,平层,毛坯,143.72,2023,湘域芯城二期,长沙县,有,钢混结构,两梯三户,128.0,8907,143.72,2023,湘域芯城二期,长沙县,4,2,2,中楼层,2,南北通透,1,毛坯,1,中户型(90-144㎡),3,新房(0-5年),豪宅,,,,1
72.8,8241,3室1厅1卫,高楼层,南,平层,其他,88.34,2013,德润园,岳麓,有,钢混结构,两梯七户,72.8,8241,88.34,2013,德润园,岳麓,3,1,1,高楼层,3,正南,1,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
106.0,10107,3室2厅2卫,高楼层,南北,平层,其他,104.88,2013,阳光城翡丽云邸,望城,有,钢混结构,其他,106.0,10107,104.88,2013,阳光城翡丽云邸,望城,3,2,2,高楼层,3,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
